Timestamp (s),Latitude (deg),Longitude (deg),Speed (km/h)
111.600,50.44929899,30.52230743,42.96
111.640,50.44929771,30.52231384,42.85
111.680,50.44929638,30.52232021,42.75
111.720,50.44929503,30.52232655,42.64
111.760,50.44929363,30.52233284,42.52
111.800,50.44929218,30.52233909,42.41
111.840,50.44929070,30.52234530,42.35
111.880,50.44928919,30.52235151,42.40
111.920,50.44928765,30.52235772,42.50
111.960,50.44928608,30.52236393,42.60
112.000,50.44928449,30.52237013,42.70
112.040,50.44928287,30.52237634,42.80
112.080,50.44928122,30.52238255,42.90
112.120,50.44927955,30.52238876,42.99
112.160,50.44927786,30.52239496,43.09
112.200,50.44927614,30.52240117,43.18
112.240,50.44927440,30.52240738,43.27
112.280,50.44927264,30.52241359,43.36
112.320,50.44927085,30.52241979,43.45
112.360,50.44926905,30.52242600,43.54
112.400,50.44926722,30.52243221,43.62
112.440,50.44926537,30.52243842,43.71
112.480,50.44926351,30.52244462,43.79
112.520,50.44926162,30.52245083,43.87
112.560,50.44925972,30.52245704,43.94
112.600,50.44925780,30.52246325,44.02
112.640,50.44925587,30.52246945,44.09
112.680,50.44925392,30.52247566,44.16
112.720,50.44925195,30.52248187,44.23
112.760,50.44924997,30.52248807,44.29
112.800,50.44924798,30.52249428,44.36
112.840,50.44924597,30.52250049,44.42
112.880,50.44924395,30.52250670,44.48
112.920,50.44924192,30.52251290,44.53
112.960,50.44923987,30.52251911,44.58
113.000,50.44923782,30.52252532,44.63
113.040,50.44923575,30.52253153,44.68
113.080,50.44923368,30.52253773,44.72
113.120,50.44923159,30.52254394,44.77
113.160,50.44922950,30.52255015,44.80
113.200,50.44922740,30.52255636,44.84
113.240,50.44922530,30.52256256,44.87
113.280,50.44922318,30.52256877,44.90
113.320,50.44922106,30.52257498,44.93
113.360,50.44921894,30.52258119,44.95
113.400,50.44921681,30.52258739,44.97
113.440,50.44921468,30.52259360,44.99
113.480,50.44921255,30.52259981,45.01
113.520,50.44921041,30.52260602,45.02
113.560,50.44920827,30.52261222,45.03
113.600,50.44920613,30.52261843,45.03
113.640,50.44920399,30.52262464,45.04
113.680,50.44920185,30.52263085,45.04
113.720,50.44919971,30.52263705,45.03
113.760,50.44919757,30.52264326,45.03
113.800,50.44919543,30.52264947,45.02
113.840,50.44919330,30.52265567,45.00
113.880,50.44919117,30.52266188,44.99
113.920,50.44918904,30.52266809,44.97
113.960,50.44918692,30.52267430,44.95
114.000,50.44918480,30.52268050,44.92
114.040,50.44918269,30.52268671,44.90
114.080,50.44918058,30.52269292,44.87
114.120,50.44917849,30.52269913,44.83
114.160,50.44917640,30.52270533,44.80
114.200,50.44917431,30.52271154,44.76
114.240,50.44917224,30.52271775,44.72
114.280,50.44917018,30.52272396,44.67
114.320,50.44916812,30.52273016,44.62
114.360,50.44916608,30.52273637,44.57
114.400,50.44916405,30.52274258,44.52
114.440,50.44916203,30.52274879,44.47
114.480,50.44916003,30.52275499,44.41
114.520,50.44915804,30.52276120,44.35
114.560,50.44915605,30.52276742,44.36
114.600,50.44915405,30.52277366,44.60
114.640,50.44915202,30.52277995,44.97
114.680,50.44914997,30.52278628,45.32
114.720,50.44914789,30.52279265,45.65
114.760,50.44914579,30.52279905,45.97
114.800,50.44914366,30.52280549,46.27
114.840,50.44914152,30.52281196,46.55
114.880,50.44913935,30.52281847,46.81
114.920,50.44913717,30.52282500,47.06
114.960,50.44913497,30.52283156,47.29
115.000,50.44913275,30.52283814,47.51
115.040,50.44913052,30.52284475,47.70
115.080,50.44912828,30.52285138,47.88
115.120,50.44912603,30.52285802,48.04
115.160,50.44912376,30.52286468,48.19
115.200,50.44912148,30.52287136,48.31
115.240,50.44911920,30.52287805,48.42
115.280,50.44911691,30.52288475,48.52
115.320,50.44911461,30.52289146,48.59
115.360,50.44911231,30.52289818,48.65
115.400,50.44911001,30.52290490,48.69
115.440,50.44910771,30.52291162,48.72
115.480,50.44910540,30.52291835,48.72
115.520,50.44910310,30.52292507,48.71
115.560,50.44910079,30.52293179,48.68
115.600,50.44909849,30.52293850,48.64
115.640,50.44909620,30.52294521,48.57
115.680,50.44909391,30.52295191,48.49
115.720,50.44909163,30.52295859,48.40
115.760,50.44908936,30.52296527,48.28
115.800,50.44908709,30.52297193,48.15
115.840,50.44908484,30.52297857,48.00
115.880,50.44908260,30.52298519,47.83
115.920,50.44908037,30.52299179,47.65
115.960,50.44907816,30.52299837,47.45
116.000,50.44907597,30.52300492,47.23
116.040,50.44907379,30.52301144,47.00
116.080,50.44907163,30.52301794,46.74
116.120,50.44906949,30.52302440,46.48
116.160,50.44906737,30.52303083,46.19
116.200,50.44906528,30.52303723,45.89
116.240,50.44906320,30.52304359,45.57
116.280,50.44906116,30.52304990,45.23
116.320,50.44905914,30.52305618,44.87
116.360,50.44905714,30.52306242,44.50
116.400,50.44905518,30.52306860,44.11
116.440,50.44905324,30.52307475,43.71
116.480,50.44905134,30.52308084,43.29
116.520,50.44904947,30.52308688,42.85
116.560,50.44904763,30.52309287,42.40
116.600,50.44904583,30.52309880,41.93
116.640,50.44904407,30.52310467,41.44
116.680,50.44904234,30.52311049,40.93
116.720,50.44904065,30.52311624,40.41
116.760,50.44903901,30.52312193,39.87
116.800,50.44903740,30.52312756,39.32
116.840,50.44903584,30.52313311,38.75
116.880,50.44903432,30.52313860,38.17
116.920,50.44903285,30.52314402,37.57
116.960,50.44903142,30.52314936,36.96
117.000,50.44903005,30.52315463,36.33
117.040,50.44902872,30.52315982,35.69
117.080,50.44902744,30.52316493,35.03
117.120,50.44902621,30.52316996,34.36
117.160,50.44902504,30.52317490,33.67
117.200,50.44902392,30.52317976,32.97
117.240,50.44902286,30.52318454,32.26
117.280,50.44902185,30.52318921,31.50
117.320,50.44902088,30.52319375,30.50
117.360,50.44901994,30.52319810,29.35
117.400,50.44901903,30.52320229,28.24
117.440,50.44901815,30.52320632,27.16
117.480,50.44901730,30.52321019,26.12
117.520,50.44901647,30.52321391,25.12
117.560,50.44901568,30.52321748,24.15
117.600,50.44901491,30.52322092,23.21
117.640,50.44901418,30.52322422,22.32
117.680,50.44901347,30.52322739,21.46
117.720,50.44901279,30.52323045,20.63
117.760,50.44901214,30.52323339,19.85
117.800,50.44901152,30.52323622,19.10
117.840,50.44901093,30.52323894,18.38
117.880,50.44901037,30.52324157,17.70
117.920,50.44900983,30.52324411,17.06
117.960,50.44900933,30.52324657,16.46
118.000,50.44900885,30.52324894,15.89
118.040,50.44900841,30.52325125,15.36
118.080,50.44900799,30.52325348,14.87
118.120,50.44900760,30.52325566,14.42
118.160,50.44900724,30.52325778,14.00
118.200,50.44900691,30.52325985,13.63
118.240,50.44900661,30.52326188,13.29
118.280,50.44900634,30.52326388,13.00
118.320,50.44900609,30.52326584,12.75
118.360,50.44900588,30.52326777,12.54
118.400,50.44900569,30.52326969,12.38
118.440,50.44900554,30.52327160,12.26
118.480,50.44900541,30.52327350,12.18
118.520,50.44900531,30.52327539,12.15
118.560,50.44900524,30.52327730,12.16
118.600,50.44900520,30.52327921,12.22
118.640,50.44900519,30.52328114,12.33
118.680,50.44900520,30.52328310,12.47
118.720,50.44900525,30.52328508,12.67
118.760,50.44900533,30.52328710,12.91
118.800,50.44900543,30.52328917,13.19
118.840,50.44900556,30.52329127,13.52
118.880,50.44900572,30.52329344,13.89
118.920,50.44900592,30.52329566,14.30
118.960,50.44900614,30.52329794,14.75
119.000,50.44900638,30.52330030,15.25
119.040,50.44900666,30.52330274,15.78
119.080,50.44900697,30.52330525,16.36
119.120,50.44900730,30.52330786,16.97
119.160,50.44900767,30.52331057,17.63
119.200,50.44900806,30.52331337,18.32
119.240,50.44900849,30.52331628,19.05
119.280,50.44900894,30.52331931,19.82
119.320,50.44900942,30.52332245,20.63
119.360,50.44900993,30.52332572,21.48
119.400,50.44901047,30.52332912,22.36
119.440,50.44901104,30.52333266,23.28
119.480,50.44901163,30.52333635,24.24
119.520,50.44901226,30.52334018,25.24
119.560,50.44901291,30.52334416,26.27
119.600,50.44901360,30.52334831,27.34
119.640,50.44901431,30.52335263,28.45
119.680,50.44901505,30.52335712,29.59
119.720,50.44901582,30.52336179,30.77
119.760,50.44901662,30.52336664,31.99
119.800,50.44901745,30.52337169,33.24
119.840,50.44901831,30.52337693,34.54
119.880,50.44901919,30.52338238,35.87
119.920,50.44902011,30.52338803,37.23
119.960,50.44902105,30.52339391,38.64
120.000,50.44902203,30.52340000,40.08
120.040,50.44902303,30.52340632,41.56
120.080,50.44902406,30.52341286,43.00
120.120,50.44902512,30.52341962,44.41
120.160,50.44902621,30.52342659,45.77
120.200,50.44902733,30.52343376,47.10
120.240,50.44902848,30.52344113,48.40
120.280,50.44902965,30.52344869,49.65
120.320,50.44903086,30.52345644,50.87
120.360,50.44903210,30.52346436,52.05
120.400,50.44903336,30.52347246,53.20
120.440,50.44903465,30.52348073,54.30
120.480,50.44903597,30.52348916,55.37
120.520,50.44903732,30.52349774,56.40
120.560,50.44903870,30.52350647,57.40
120.600,50.44904011,30.52351535,58.36
120.640,50.44904155,30.52352436,59.28
120.680,50.44904302,30.52353350,60.16
120.720,50.44904451,30.52354277,61.01
120.760,50.44904604,30.52355216,61.82
120.800,50.44904759,30.52356167,62.59
120.840,50.44904917,30.52357128,63.33
120.880,50.44905078,30.52358099,64.03
120.920,50.44905242,30.52359080,64.69
120.960,50.44905409,30.52360069,65.31
121.000,50.44905579,30.52361067,65.90
121.040,50.44905752,30.52362073,66.45
121.080,50.44905927,30.52363086,66.97
121.120,50.44906106,30.52364105,67.45
121.160,50.44906287,30.52365130,67.89
121.200,50.44906472,30.52366161,68.29
121.240,50.44906659,30.52367196,68.66
121.280,50.44906849,30.52368236,69.00
121.320,50.44907042,30.52369279,69.29
121.360,50.44907238,30.52370325,69.56
121.400,50.44907437,30.52371373,69.78
121.440,50.44907639,30.52372423,69.97
121.480,50.44907843,30.52373474,70.12
121.520,50.44908051,30.52374526,70.24
121.560,50.44908261,30.52375578,70.32
121.600,50.44908474,30.52376629,70.37
121.640,50.44908691,30.52377678,70.38
121.680,50.44908910,30.52378726,70.36
121.720,50.44909132,30.52379771,70.30
121.760,50.44909357,30.52380813,70.20
121.800,50.44909584,30.52381852,70.08
121.840,50.44909815,30.52382886,69.91
121.880,50.44910049,30.52383916,69.72
121.920,50.44910285,30.52384940,69.49
121.960,50.44910525,30.52385957,69.22
122.000,50.44910767,30.52386969,68.92
122.040,50.44911012,30.52387972,68.59
122.080,50.44911260,30.52388968,68.23
122.120,50.44911511,30.52389956,67.83
122.160,50.44911765,30.52390934,67.40
122.200,50.44912022,30.52391903,66.94
122.240,50.44912281,30.52392862,66.45
122.280,50.44912544,30.52393809,65.93
122.320,50.44912810,30.52394745,65.37
122.360,50.44913078,30.52395669,64.79
122.400,50.44913349,30.52396580,64.18
122.440,50.44913623,30.52397479,63.54
122.480,50.44913900,30.52398363,62.86
122.520,50.44914180,30.52399232,62.17
122.560,50.44914463,30.52400087,61.44
122.600,50.44914749,30.52400926,60.69
122.640,50.44915038,30.52401748,59.92
122.680,50.44915329,30.52402554,59.12
122.720,50.44915624,30.52403342,58.30
122.760,50.44915921,30.52404118,57.76
122.800,50.44916221,30.52404888,57.60
122.840,50.44916524,30.52405653,57.50
122.880,50.44916830,30.52406414,57.41
122.920,50.44917139,30.52407170,57.32
122.960,50.44917451,30.52407922,57.24
123.000,50.44917766,30.52408669,57.15
123.040,50.44918084,30.52409412,57.07
123.080,50.44918404,30.52410150,57.00
123.120,50.44918728,30.52410884,56.92
123.160,50.44919054,30.52411613,56.85
123.200,50.44919383,30.52412337,56.78
123.240,50.44919715,30.52413057,56.71
123.280,50.44920050,30.52413772,56.65
123.320,50.44920388,30.52414483,56.59
123.360,50.44920729,30.52415189,56.53
123.400,50.44921073,30.52415891,56.48
123.440,50.44921420,30.52416588,56.43
123.480,50.44921769,30.52417280,56.38
123.520,50.44922122,30.52417968,56.33
123.560,50.44922477,30.52418652,56.29
123.600,50.44922835,30.52419331,56.25
123.640,50.44923196,30.52420005,56.21
123.680,50.44923560,30.52420675,56.18
123.720,50.44923927,30.52421340,56.15
123.760,50.44924297,30.52422000,56.12
123.800,50.44924670,30.52422657,56.09
123.840,50.44925046,30.52423308,56.07
123.880,50.44925424,30.52423955,56.05
123.920,50.44925805,30.52424598,56.04
123.960,50.44926190,30.52425235,56.02
124.000,50.44926577,30.52425869,56.01
124.040,50.44926967,30.52426498,56.01
124.080,50.44927360,30.52427122,56.00
124.120,50.44927756,30.52427742,56.00
124.160,50.44928155,30.52428357,56.01
124.200,50.44928557,30.52428967,56.01
124.240,50.44928961,30.52429573,56.02
124.280,50.44929369,30.52430175,56.03
124.320,50.44929779,30.52430772,56.04
124.360,50.44930193,30.52431364,56.06
124.400,50.44930609,30.52431952,56.08
124.440,50.44931028,30.52432535,56.11
124.480,50.44931450,30.52433114,56.13
124.520,50.44931875,30.52433688,56.16
124.560,50.44932303,30.52434258,56.19
124.600,50.44932733,30.52434823,56.23
124.640,50.44933167,30.52435383,56.27
124.680,50.44933603,30.52435939,56.31
124.720,50.44934043,30.52436491,56.35
124.760,50.44934485,30.52437038,56.40
124.800,50.44934930,30.52437580,56.45
124.840,50.44935378,30.52438118,56.50
124.880,50.44935829,30.52438651,56.56
124.920,50.44936283,30.52439180,56.62
124.960,50.44936740,30.52439704,56.68
125.000,50.44937200,30.52440223,56.74
125.040,50.44937662,30.52440738,56.81
125.080,50.44938128,30.52441249,56.88
125.120,50.44938596,30.52441755,56.95
125.160,50.44939067,30.52442256,57.03
125.200,50.44939542,30.52442753,57.11
125.240,50.44940019,30.52443245,57.19
125.280,50.44940499,30.52443733,57.27
125.320,50.44940982,30.52444216,57.36
125.360,50.44941467,30.52444694,57.45
125.400,50.44941956,30.52445169,57.55
125.440,50.44942448,30.52445638,57.64
125.480,50.44942944,30.52446103,57.89
125.520,50.44943448,30.52446563,58.39
125.560,50.44943960,30.52447019,58.97
125.600,50.44944480,30.52447470,59.53
125.640,50.44945007,30.52447917,60.07
125.680,50.44945543,30.52448359,60.60
125.720,50.44946085,30.52448797,61.11
125.760,50.44946635,30.52449230,61.60
125.800,50.44947191,30.52449659,62.08
125.840,50.44947754,30.52450083,62.54
125.880,50.44948323,30.52450502,62.98
125.920,50.44948898,30.52450917,63.40
125.960,50.44949479,30.52451327,63.80
126.000,50.44950065,30.52451733,64.19
126.040,50.44950657,30.52452134,64.55
126.080,50.44951253,30.52452531,64.89
126.120,50.44951854,30.52452923,65.21
126.160,50.44952460,30.52453311,65.52
126.200,50.44953069,30.52453694,65.80
126.240,50.44953683,30.52454072,66.06
126.280,50.44954301,30.52454446,66.30
126.320,50.44954921,30.52454815,66.52
126.360,50.44955546,30.52455180,66.71
126.400,50.44956172,30.52455540,66.89
126.440,50.44956802,30.52455896,67.04
126.480,50.44957434,30.52456247,67.17
126.520,50.44958068,30.52456594,67.28
126.560,50.44958704,30.52456936,67.36
126.600,50.44959342,30.52457273,67.42
126.640,50.44959981,30.52457606,67.47
126.680,50.44960622,30.52457935,67.48
126.720,50.44961263,30.52458259,67.48
126.760,50.44961905,30.52458578,67.45
126.800,50.44962547,30.52458893,67.40
126.840,50.44963189,30.52459203,67.32
126.880,50.44963831,30.52459508,67.22
126.920,50.44964473,30.52459809,67.10
126.960,50.44965114,30.52460106,66.96
127.000,50.44965754,30.52460398,66.79
127.040,50.44966393,30.52460685,66.60
127.080,50.44967031,30.52460968,66.38
127.120,50.44967667,30.52461246,66.14
127.160,50.44968301,30.52461520,65.88
127.200,50.44968932,30.52461789,65.59
127.240,50.44969562,30.52462054,65.28
127.280,50.44970189,30.52462314,64.94
127.320,50.44970812,30.52462569,64.58
127.360,50.44971433,30.52462820,64.20
127.400,50.44972050,30.52463067,63.79
127.440,50.44972663,30.52463309,63.36
127.480,50.44973273,30.52463546,62.90
127.520,50.44973878,30.52463779,62.42
127.560,50.44974479,30.52464007,61.92
127.600,50.44975075,30.52464231,61.39
127.640,50.44975666,30.52464450,60.84
127.680,50.44976251,30.52464664,60.26
127.720,50.44976832,30.52464874,59.66
127.760,50.44977406,30.52465080,59.03
127.800,50.44977975,30.52465281,58.38
127.840,50.44978537,30.52465477,57.71
127.880,50.44979093,30.52465669,57.01
127.920,50.44979642,30.52465856,56.28
127.960,50.44980184,30.52466039,55.53
128.000,50.44980718,30.52466217,54.76
128.040,50.44981245,30.52466390,53.96
128.080,50.44981765,30.52466559,53.14
128.120,50.44982276,30.52466724,52.29
128.160,50.44982779,30.52466884,51.41
128.200,50.44983274,30.52467037,50.59
128.240,50.44983764,30.52467180,49.92
128.280,50.44984250,30.52467309,49.36
128.320,50.44984731,30.52467426,48.81
128.360,50.44985209,30.52467530,48.29
128.400,50.44985682,30.52467623,47.79
128.440,50.44986151,30.52467704,47.30
128.480,50.44986617,30.52467774,46.84
128.520,50.44987078,30.52467833,46.39
128.560,50.44987536,30.52467882,45.96
128.600,50.44987990,30.52467921,45.55
128.640,50.44988440,30.52467951,45.15
128.680,50.44988887,30.52467971,44.77
128.720,50.44989330,30.52467983,44.40
128.760,50.44989770,30.52467987,44.05
128.800,50.44990206,30.52467983,43.70
128.840,50.44990639,30.52467971,43.37
128.880,50.44991068,30.52467952,43.05
128.920,50.44991495,30.52467927,42.74
128.960,50.44991918,30.52467895,42.44
129.000,50.44992338,30.52467858,42.15
129.040,50.44992755,30.52467815,41.87
129.080,50.44993169,30.52467767,41.59
129.120,50.44993580,30.52467714,41.32
129.160,50.44993988,30.52467657,41.06
129.200,50.44994394,30.52467597,40.81
129.240,50.44994796,30.52467532,40.56
129.280,50.44995196,30.52467465,40.31
129.320,50.44995594,30.52467395,40.07
129.360,50.44995989,30.52467323,39.83
129.400,50.44996381,30.52467249,39.60
129.440,50.44996771,30.52467173,39.37
129.480,50.44997159,30.52467096,39.15
129.520,50.44997544,30.52467019,38.93
129.560,50.44997928,30.52466942,38.71
129.600,50.44998309,30.52466864,38.50
129.640,50.44998688,30.52466787,38.28
129.680,50.44999065,30.52466711,38.08
129.720,50.44999440,30.52466637,37.87
129.760,50.44999813,30.52466564,37.67
129.800,50.45000184,30.52466493,37.47
129.840,50.45000553,30.52466425,37.27
129.880,50.45000921,30.52466360,37.08
129.920,50.45001287,30.52466298,36.90
129.960,50.45001652,30.52466240,36.71
130.000,50.45002015,30.52466186,36.54
130.040,50.45002377,30.52466137,36.36
130.080,50.45002737,30.52466092,36.20
130.120,50.45003096,30.52466053,36.04
130.160,50.45003453,30.52466020,35.89
130.200,50.45003810,30.52465993,35.75
130.240,50.45004165,30.52465972,35.62
130.280,50.45004519,30.52465959,35.50
130.320,50.45004873,30.52465952,35.39
130.360,50.45005225,30.52465954,35.30
130.400,50.45005576,30.52465964,35.21
130.440,50.45005927,30.52465982,35.15
130.480,50.45006277,30.52466009,35.10
130.520,50.45006626,30.52466046,35.06
130.560,50.45006975,30.52466092,35.05
130.600,50.45007323,30.52466148,35.05
130.640,50.45007670,30.52466215,35.08
130.680,50.45008017,30.52466293,35.13
130.720,50.45008364,30.52466383,35.20
130.760,50.45008710,30.52466484,35.30
130.800,50.45009057,30.52466597,35.43
130.840,50.45009403,30.52466723,35.58
130.880,50.45009748,30.52466862,35.77
130.920,50.45010094,30.52467014,35.96
130.960,50.45010439,30.52467177,36.09
131.000,50.45010782,30.52467352,36.16
131.040,50.45011124,30.52467538,36.24
131.080,50.45011464,30.52467734,36.32
131.120,50.45011803,30.52467940,36.41
131.160,50.45012141,30.52468156,36.51
131.200,50.45012477,30.52468381,36.61
131.240,50.45012811,30.52468616,36.71
131.280,50.45013144,30.52468859,36.81
131.320,50.45013476,30.52469111,36.92
131.360,50.45013806,30.52469371,37.02
131.400,50.45014135,30.52469640,37.12
131.440,50.45014463,30.52469916,37.22
131.480,50.45014788,30.52470199,37.32
131.520,50.45015113,30.52470490,37.42
131.560,50.45015436,30.52470787,37.51
131.600,50.45015757,30.52471091,37.59
131.640,50.45016077,30.52471401,37.68
131.680,50.45016396,30.52471716,37.75
131.720,50.45016713,30.52472038,37.82
131.760,50.45017029,30.52472365,37.88
131.800,50.45017343,30.52472696,37.94
131.840,50.45017656,30.52473033,37.99
131.880,50.45017968,30.52473373,38.03
131.920,50.45018278,30.52473718,38.06
131.960,50.45018586,30.52474067,38.08
132.000,50.45018893,30.52474419,38.09
132.040,50.45019199,30.52474774,38.10
132.080,50.45019503,30.52475133,38.09
132.120,50.45019806,30.52475493,38.07
132.160,50.45020107,30.52475856,38.05
132.200,50.45020407,30.52476222,38.01
132.240,50.45020705,30.52476588,37.96
132.280,50.45021002,30.52476956,37.90
132.320,50.45021297,30.52477326,37.83
132.360,50.45021591,30.52477696,37.75
132.400,50.45021884,30.52478066,37.65
132.440,50.45022175,30.52478437,37.55
132.480,50.45022465,30.52478807,37.43
132.520,50.45022753,30.52479178,37.30
132.560,50.45023040,30.52479547,37.16
132.600,50.45023325,30.52479915,37.01
132.640,50.45023609,30.52480282,36.84
132.680,50.45023891,30.52480648,36.66
132.720,50.45024172,30.52481011,36.47
132.760,50.45024452,30.52481373,36.27
132.800,50.45024730,30.52481732,36.06
132.840,50.45025006,30.52482088,35.83
132.880,50.45025282,30.52482441,35.59
132.920,50.45025555,30.52482790,35.34
132.960,50.45025828,30.52483136,35.08
133.000,50.45026098,30.52483477,34.81
133.040,50.45026368,30.52483815,34.52
133.080,50.45026636,30.52484148,34.22
133.120,50.45026902,30.52484475,33.91
133.160,50.45027167,30.52484798,33.60
133.200,50.45027431,30.52485115,33.27
133.240,50.45027693,30.52485426,32.92
133.280,50.45027954,30.52485732,32.57
133.320,50.45028213,30.52486030,32.21
133.360,50.45028471,30.52486322,31.84
133.400,50.45028727,30.52486607,31.46
133.440,50.45028982,30.52486885,31.07
133.480,50.45029235,30.52487155,30.68
133.520,50.45029487,30.52487417,30.28
133.560,50.45029738,30.52487671,29.87
133.600,50.45029987,30.52487916,29.45
133.640,50.45030234,30.52488153,29.04
133.680,50.45030480,30.52488385,28.72
133.720,50.45030722,30.52488618,28.47
133.760,50.45030962,30.52488850,28.23
133.800,50.45031199,30.52489083,27.99
133.840,50.45031433,30.52489314,27.75
133.880,50.45031665,30.52489545,27.51
133.920,50.45031894,30.52489776,27.28
133.960,50.45032121,30.52490006,27.05
134.000,50.45032346,30.52490235,26.82
134.040,50.45032568,30.52490463,26.60
134.080,50.45032788,30.52490690,26.37
134.120,50.45033006,30.52490916,26.15
134.160,50.45033221,30.52491141,25.93
134.200,50.45033435,30.52491365,25.71
134.240,50.45033646,30.52491587,25.49
134.280,50.45033856,30.52491807,25.28
134.320,50.45034064,30.52492026,25.07
134.360,50.45034270,30.52492244,24.85
134.400,50.45034474,30.52492459,24.64
134.440,50.45034676,30.52492673,24.44
134.480,50.45034877,30.52492884,24.23
134.520,50.45035076,30.52493093,24.03
134.560,50.45035274,30.52493301,23.82
134.600,50.45035471,30.52493506,23.62
134.640,50.45035666,30.52493708,23.42
134.680,50.45035859,30.52493908,23.23
134.720,50.45036052,30.52494105,23.03
134.760,50.45036243,30.52494300,22.84
134.800,50.45036434,30.52494492,22.65
134.840,50.45036623,30.52494681,22.46
134.880,50.45036811,30.52494867,22.28
134.920,50.45036998,30.52495049,22.09
134.960,50.45037185,30.52495229,21.91
135.000,50.45037370,30.52495405,21.74
135.040,50.45037555,30.52495578,21.56
135.080,50.45037740,30.52495747,21.39
135.120,50.45037923,30.52495913,21.22
135.160,50.45038106,30.52496075,21.06
135.200,50.45038289,30.52496233,20.90
135.240,50.45038471,30.52496388,20.74
135.280,50.45038653,30.52496538,20.59
135.320,50.45038835,30.52496684,20.45
135.360,50.45039016,30.52496826,20.31
135.400,50.45039198,30.52496964,20.17
135.440,50.45039379,30.52497097,20.04
135.480,50.45039560,30.52497226,19.92
135.520,50.45039741,30.52497350,19.81
135.560,50.45039922,30.52497469,19.70
135.600,50.45040104,30.52497584,19.60
135.640,50.45040286,30.52497693,19.50
135.680,50.45040468,30.52497798,19.42
135.720,50.45040650,30.52497897,19.34
135.760,50.45040833,30.52497992,19.28
135.800,50.45041016,30.52498081,19.22
135.840,50.45041200,30.52498164,19.17
135.880,50.45041384,30.52498242,19.14
135.920,50.45041569,30.52498315,19.11
135.960,50.45041755,30.52498381,19.10
136.000,50.45041942,30.52498442,19.10
136.040,50.45042130,30.52498497,19.11
136.080,50.45042318,30.52498546,19.14
136.120,50.45042507,30.52498589,19.18
136.160,50.45042698,30.52498626,19.23
136.200,50.45042890,30.52498656,19.30
136.240,50.45043082,30.52498680,19.38
136.280,50.45043277,30.52498697,19.48
136.320,50.45043472,30.52498708,19.59
136.360,50.45043669,30.52498712,19.72
136.400,50.45043867,30.52498710,19.86
136.440,50.45044067,30.52498704,20.00
136.480,50.45044267,30.52498693,20.14
136.520,50.45044470,30.52498677,20.28
136.560,50.45044673,30.52498657,20.42
136.600,50.45044878,30.52498633,20.55
136.640,50.45045083,30.52498604,20.68
136.680,50.45045290,30.52498570,20.81
136.720,50.45045497,30.52498532,20.94
136.760,50.45045706,30.52498489,21.06
136.800,50.45045915,30.52498441,21.18
136.840,50.45046125,30.52498389,21.30
136.880,50.45046336,30.52498333,21.42
136.920,50.45046547,30.52498272,21.53
136.960,50.45046759,30.52498206,21.64
137.000,50.45046971,30.52498136,21.74
137.040,50.45047184,30.52498061,21.85
137.080,50.45047397,30.52497982,21.95
137.120,50.45047611,30.52497898,22.05
137.160,50.45047825,30.52497810,22.14
137.200,50.45048039,30.52497717,22.24
137.240,50.45048253,30.52497619,22.33
137.280,50.45048467,30.52497517,22.41
137.320,50.45048681,30.52497411,22.50
137.360,50.45048895,30.52497300,22.58
137.400,50.45049109,30.52497184,22.66
137.440,50.45049322,30.52497064,22.74
137.480,50.45049536,30.52496939,22.81
137.520,50.45049749,30.52496810,22.89
137.560,50.45049961,30.52496676,22.95
137.600,50.45050174,30.52496537,23.02
137.640,50.45050385,30.52496394,23.09
137.680,50.45050596,30.52496247,23.15
137.720,50.45050807,30.52496095,23.21
137.760,50.45051017,30.52495938,23.27
137.800,50.45051226,30.52495777,23.32
137.840,50.45051434,30.52495611,23.38
137.880,50.45051641,30.52495441,23.43
137.920,50.45051847,30.52495266,23.48
137.960,50.45052052,30.52495087,23.53
138.000,50.45052256,30.52494903,23.58
138.040,50.45052459,30.52494714,23.62
138.080,50.45052661,30.52494521,23.67
138.120,50.45052862,30.52494323,23.71
138.160,50.45053061,30.52494121,23.75
138.200,50.45053258,30.52493915,23.79
138.240,50.45053455,30.52493703,23.83
138.280,50.45053649,30.52493487,23.87
138.320,50.45053842,30.52493267,23.91
138.360,50.45054034,30.52493042,23.95
138.400,50.45054223,30.52492813,23.99
138.440,50.45054411,30.52492579,24.02
138.480,50.45054597,30.52492340,24.06
138.520,50.45054781,30.52492097,24.10
138.560,50.45054963,30.52491849,24.13
138.600,50.45055143,30.52491597,24.17
138.640,50.45055321,30.52491340,24.21
138.680,50.45055497,30.52491079,24.25
138.720,50.45055671,30.52490813,24.29
138.760,50.45055842,30.52490543,24.33
138.800,50.45056011,30.52490268,24.37
138.840,50.45056177,30.52489988,24.41
138.880,50.45056341,30.52489704,24.45
138.920,50.45056502,30.52489415,24.50
138.960,50.45056661,30.52489122,24.55
139.000,50.45056817,30.52488825,24.60
139.040,50.45056970,30.52488522,24.65
139.080,50.45057121,30.52488215,24.71
139.120,50.45057269,30.52487904,24.82
139.160,50.45057417,30.52487588,25.03
139.200,50.45057565,30.52487268,25.26
139.240,50.45057713,30.52486943,25.49
139.280,50.45057861,30.52486613,25.71
139.320,50.45058008,30.52486279,25.93
139.360,50.45058155,30.52485940,26.15
139.400,50.45058302,30.52485597,26.36
139.440,50.45058448,30.52485249,26.58
139.480,50.45058593,30.52484897,26.79
